Sample_date,Sample_Time,DateTime, Station, Layer,SampleDepth_m,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,Temp_C
6/10/2016,6:30:26,06/10/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.25,7.45,6.2,1.7,3.1,,20.58
6/10/2016,6:45:26,06/10/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.33,7.42,6.03,3.6,3.1,,20.66
6/10/2016,7:0:26,06/10/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.47,6.4,2.1,2.8,,20.58
6/10/2016,7:15:26,06/10/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.09,7.48,6.41,1.2,2.1,,20.58
6/10/2016,7:30:26,06/10/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.31,7.46,6.28,3.6,3.3,,20.67
6/10/2016,7:45:26,06/10/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.52,6.57,1.3,3.1,,20.55
6/10/2016,8:0:26,06/10/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.26,7.49,6.45,3.7,3.4,,20.68
6/10/2016,8:15:26,06/10/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.99,7.53,6.61,1.4,2.7,,20.61
6/10/2016,8:30:26,06/10/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.86,7.54,6.75,0.8,1.4,,20.63
6/10/2016,8:45:26,06/10/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.89,7.52,6.68,0.1,2.1,,20.68
6/10/2016,9:0:26,06/10/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.5,6.62,0.6,2.6,,20.7
6/10/2016,9:15:26,06/10/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.84,7.53,6.75,0.4,2.5,,20.71
6/10/2016,9:30:26,06/10/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.49,6.54,1.8,1.3,,20.8
6/10/2016,9:45:26,06/10/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.49,6.61,1.1,1.9,,20.82
6/10/2016,10:0:26,06/10/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.97,7.5,6.7,1.2,1.7,,20.89
6/10/2016,10:15:26,06/10/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.49,6.68,1.2,1.1,,20.96
6/10/2016,10:30:26,06/10/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.82,7.5,6.7,1,0.5,,21.01
6/10/2016,10:45:26,06/10/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.85,7.51,6.78,0.7,1.1,,21.08
6/10/2016,11:0:26,06/10/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.81,7.51,6.75,1.4,0.9,,21.16
6/10/2016,11:15:26,06/10/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.8,7.49,6.67,1.7,0.4,,21.23
6/10/2016,11:30:26,06/10/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.48,6.63,1.6,1.3,,21.29
6/10/2016,11:45:26,06/10/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.47,6.65,3.5,2.1,,21.39
6/10/2016,12:0:26,06/10/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.77,7.45,6.61,5.3,2.9,,21.44
6/10/2016,12:15:26,06/10/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.63,7.42,6.43,6.4,3.1,,21.48
6/10/2016,12:30:26,06/10/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.4,6.31,8.4,2.6,,21.53
6/10/2016,12:45:26,06/10/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.28,7.37,6.16,9.8,2.6,,21.47
6/10/2016,13:0:26,06/10/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.21,7.36,6.11,11.8,2.6,,21.47
6/10/2016,13:15:26,06/10/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.11,7.38,6.28,14.5,3.7,,21.54
6/10/2016,13:30:26,06/10/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.08,7.37,6.24,16.7,3.8,,21.64
6/10/2016,13:45:26,06/10/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,9.99,7.37,6.19,18.2,3.6,,21.73
6/10/2016,14:0:26,06/10/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.02,7.38,6.27,19.5,3.7,,21.75
6/10/2016,14:15:26,06/10/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.02,7.38,6.36,19,4.7,,21.88
6/10/2016,14:30:26,06/10/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10,7.39,6.44,15.5,4.2,,22
6/10/2016,14:45:26,06/10/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.03,7.4,6.46,13.9,4.9,,22
6/10/2016,15:0:26,06/10/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.13,7.4,6.47,13.2,3,,22.02
6/10/2016,15:15:26,06/10/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.19,7.42,6.68,12.6,2.7,,22.24
6/10/2016,15:30:26,06/10/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.08,7.44,6.75,11.1,5.2,,22.42
6/10/2016,15:45:25,06/10/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.17,7.44,6.77,11.1,3.5,,22.42
6/10/2016,16:0:26,06/10/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.12,7.45,6.75,10.3,3.2,,22.51
6/10/2016,16:15:26,06/10/16 16:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.15,7.46,6.82,10.1,2.4,,22.53
6/10/2016,16:30:26,06/10/16 16:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.13,7.46,6.85,9.6,3.4,,22.6
6/10/2016,16:45:26,06/10/16 16:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.11,7.47,6.89,8.6,3.1,,22.64
6/10/2016,17:0:26,06/10/16 17:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.05,7.47,6.89,7.7,4.1,,22.61
6/10/2016,17:15:26,06/10/16 17:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.12,7.48,7.04,7.3,6.5,,22.62
6/10/2016,17:30:26,06/10/16 17:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.18,7.48,7.01,5.4,8,,22.39
6/10/2016,17:45:26,06/10/16 17:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.48,6.97,3.6,6,,22.49
6/10/2016,18:0:26,06/10/16 18:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.67,7.5,7.15,4.3,5.4,,22.66
6/10/2016,18:15:26,06/10/16 18:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.86,7.56,7.29,3.5,5.4,,23.03
6/10/2016,18:30:26,06/10/16 18:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.85,7.56,7.32,3.5,4.2,,22.99
6/10/2016,18:45:26,06/10/16 18:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.56,7.18,3.7,3.7,,23.08
6/10/2016,19:0:26,06/10/16 19:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.92,7.54,7.18,3.6,3.2,,23.06
6/10/2016,19:15:26,06/10/16 19:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.73,7.52,7.08,3.1,3.5,,22.75
6/10/2016,19:30:26,06/10/16 19:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.83,7.54,7.17,3.6,4.1,,22.94
6/10/2016,19:45:26,06/10/16 19:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.52,6.98,4.2,3.4,,22.81
6/10/2016,20:0:26,06/10/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.69,7.55,7.17,4,5.2,,22.72
6/10/2016,20:15:26,06/10/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.66,7.61,7.45,3.1,5.8,,22.69
6/10/2016,20:30:26,06/10/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.64,7.63,7.56,2.4,5.7,,22.62
6/10/2016,20:45:26,06/10/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.7,7.61,7.47,2.3,3.9,,22.6
6/10/2016,21:0:26,06/10/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.56,7.15,1.5,4.4,,22.66
6/10/2016,21:15:26,06/10/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11,7.54,6.99,2.3,3.8,,22.8
6/10/2016,21:30:26,06/10/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.02,7.55,7.05,1.9,4.4,,22.71
6/10/2016,21:45:26,06/10/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.04,7.58,7.31,2.3,5,,22.81
6/10/2016,22:0:26,06/10/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.01,7.58,7.34,2.7,4.2,,22.72
6/10/2016,22:15:26,06/10/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.54,7.16,2,4.7,,22.7
6/10/2016,22:30:26,06/10/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,11.06,7.59,7.33,2.2,4,,22.78
6/10/2016,22:45:26,06/10/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.91,7.54,7.05,2.1,4.9,,22.73
6/10/2016,23:0:26,06/10/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.5,6.78,2.2,3.8,,22.78
6/10/2016,23:15:26,06/10/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.52,6.77,1.8,4.9,,22.72
6/10/2016,23:30:26,06/10/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.3,7.79,8.2,0.9,11.5,,22.12
6/10/2016,23:45:26,06/10/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.74,7.7,7.23,1.6,7.2,,22.49
6/11/2016,0:0:26,06/11/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.54,7.07,1.4,6.6,,22.66
6/11/2016,0:15:26,06/11/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.65,7.65,7.42,1,8.9,,22.36
6/11/2016,0:30:26,06/11/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.26,7.81,8.17,0.4,9.5,,21.93
6/11/2016,0:45:26,06/11/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.27,7.8,8.23,0.5,10,,21.9
6/11/2016,1:0:26,06/11/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.22,7.81,8.19,0.6,8.7,,21.86
6/11/2016,1:15:26,06/11/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.1,7.86,8.41,0.5,7.8,,21.66
6/11/2016,1:30:26,06/11/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.09,7.85,8.4,1.2,7.5,,21.67
6/11/2016,1:45:26,06/11/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.08,7.84,8.32,1.8,6.9,,21.67
6/11/2016,2:0:26,06/11/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.06,7.84,8.31,2.2,6.1,,21.65
6/11/2016,2:15:26,06/11/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.14,7.78,8.09,2.8,6.8,,21.73
6/11/2016,2:30:26,06/11/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.47,7.49,6.69,2.2,4.9,,22.06
6/11/2016,2:45:26,06/11/16 02:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.57,7.09,2.4,9.1,,21.97
6/11/2016,3:0:26,06/11/16 03:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.31,7.57,7.11,1.8,7.8,,21.93
6/11/2016,3:15:26,06/11/16 03:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.28,7.52,6.84,1.8,5.4,,21.97
6/11/2016,3:30:26,06/11/16 03:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.26,7.46,6.56,2,5.2,,22
6/11/2016,3:45:26,06/11/16 03:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.28,7.48,6.67,1.3,6.7,,21.98
6/11/2016,4:0:26,06/11/16 04:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.26,7.47,6.62,1,7.4,,21.97
6/11/2016,4:15:26,06/11/16 04:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.25,7.48,6.7,0.7,8,,21.91
6/11/2016,4:30:26,06/11/16 04:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.23,7.56,7.18,1.5,8.9,,21.77
6/11/2016,4:45:26,06/11/16 04:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.3,7.59,7.26,1.4,5.2,,21.81
6/11/2016,5:0:26,06/11/16 05:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.44,7.57,7.16,2.7,6.7,,21.95
6/11/2016,5:15:26,06/11/16 05:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.37,7.57,7.19,3.1,5.6,,21.87
6/11/2016,5:30:26,06/11/16 05:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.55,7.06,3.2,4.8,,21.88
6/11/2016,5:45:26,06/11/16 05:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.57,7.11,2.3,8,,21.83
6/11/2016,6:0:26,06/11/16 06:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.34,7.59,7.22,4.9,5.5,,21.77
6/11/2016,6:15:26,06/11/16 06:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.32,7.59,7.22,4.3,5.3,,21.75
6/11/2016,6:30:26,06/11/16 06:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.26,7.62,7.42,4.8,4.1,,21.65
6/11/2016,6:45:26,06/11/16 06:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.34,7.59,7.35,6.7,5.6,,21.74
6/11/2016,7:0:26,06/11/16 07:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.57,7.25,5.7,6.3,,21.8
6/11/2016,7:15:26,06/11/16 07:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.4,7.58,7.24,8.3,5.6,,21.8
6/11/2016,7:30:26,06/11/16 07:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.38,7.59,7.24,6.2,3.5,,21.77
6/11/2016,7:45:26,06/11/16 07:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.4,7.58,7.26,4.4,5.4,,21.85
6/11/2016,8:0:26,06/11/16 08:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.47,7.58,7.26,5.6,5.8,,21.96
6/11/2016,8:15:26,06/11/16 08:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.44,7.57,7.22,5.6,5.5,,21.96
6/11/2016,8:30:26,06/11/16 08:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.43,7.58,7.29,4.7,5.4,,21.98
6/11/2016,8:45:26,06/11/16 08:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.47,7.64,7.44,2.4,5.3,,22.04
6/11/2016,9:0:26,06/11/16 09:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.64,7.47,2.2,5.5,,22.07
6/11/2016,9:15:26,06/11/16 09:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.66,7.55,3.1,6,,22.14
6/11/2016,9:30:26,06/11/16 09:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.47,7.63,7.5,3.7,6.8,,22.21
6/11/2016,9:45:26,06/11/16 09:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.66,7.52,3.2,5.7,,22.19
6/11/2016,10:0:26,06/11/16 10:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.67,7.56,3.6,6.2,,22.3
6/11/2016,10:15:26,06/11/16 10:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.68,7.6,2.6,5.8,,22.36
6/11/2016,10:30:26,06/11/16 10:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.68,7.65,4,6.9,,22.44
6/11/2016,10:45:26,06/11/16 10:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.65,7.57,2.6,5.8,,22.41
6/11/2016,11:0:26,06/11/16 11:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.71,7.87,2.7,6.2,,22.63
6/11/2016,11:15:26,06/11/16 11:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.47,7.64,7.52,4.3,5.9,,22.59
6/11/2016,11:30:25,06/11/16 11:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.65,7.5,4.5,5.1,,22.64
6/11/2016,11:45:26,06/11/16 11:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.62,7.33,3.4,4.2,,22.54
6/11/2016,12:0:26,06/11/16 12:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.44,7.7,7.96,1,4.9,,23
6/11/2016,12:15:25,06/11/16 12:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.46,7.71,7.9,1.4,6.1,,23.05
6/11/2016,12:30:26,06/11/16 12:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.49,7.68,7.78,1.8,5.6,,23.08
6/11/2016,12:45:26,06/11/16 12:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.58,7.65,7.58,2.1,4.1,,22.75
6/11/2016,13:0:26,06/11/16 13:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.62,7.67,7.65,1.2,4.4,,22.51
6/11/2016,13:15:26,06/11/16 13:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.61,7.72,7.94,1.4,7.2,,22.81
6/11/2016,13:30:26,06/11/16 13:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.75,8.1,1.2,6.2,,23.28
6/11/2016,13:45:25,06/11/16 13:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.52,7.78,8.3,1.5,9.1,,23.35
6/11/2016,14:0:25,06/11/16 14:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.76,8.09,0.1,5.4,,23.21
6/11/2016,14:15:26,06/11/16 14:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.71,7.81,1.7,4.1,,23.17
6/11/2016,14:30:26,06/11/16 14:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.52,7.63,7.46,5.4,3.9,,22.95
6/11/2016,14:45:26,06/11/16 14:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.61,7.36,2.9,5.1,,22.81
6/11/2016,15:0:26,06/11/16 15:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.52,7.6,7.38,1.2,3.7,,22.82
6/11/2016,15:15:26,06/11/16 15:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.52,7.61,7.42,0.9,4.1,,22.9
6/11/2016,15:30:26,06/11/16 15:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.63,7.56,0,6.1,,23.06
6/11/2016,15:45:26,06/11/16 15:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.51,7.67,7.7,0.1,3,,23.56
6/11/2016,16:0:26,06/11/16 16:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.53,7.69,7.81,0.9,6.2,,23.66
6/11/2016,16:15:25,06/11/16 16:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.66,7.82,3.2,9.8,,23.6
6/11/2016,16:30:25,06/11/16 16:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.58,7.68,7.92,3.3,10.8,,23.89
6/11/2016,16:45:25,06/11/16 16:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.61,7.69,7.85,4.7,11,,24.26
6/11/2016,17:0:25,06/11/16 17:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.64,7.5,4.7,7.3,,23.98
6/11/2016,17:15:26,06/11/16 17:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.65,7.71,4.6,9.2,,23.97
6/11/2016,17:30:25,06/11/16 17:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.66,7.64,4.3,8.5,,24.15
6/11/2016,17:45:25,06/11/16 17:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.68,7.73,4.7,9.2,,24.21
6/11/2016,18:0:25,06/11/16 18:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.68,7.75,2.7,6.7,,24.13
6/11/2016,18:15:25,06/11/16 18:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.54,7.65,7.57,4.5,5.6,,23.96
6/11/2016,18:30:25,06/11/16 18:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.66,7.64,5.3,7.3,,24.24
6/11/2016,18:45:25,06/11/16 18:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.55,7.67,7.61,4.7,6.3,,24.19
6/11/2016,19:0:25,06/11/16 19:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.66,7.53,5,5.3,,24.18
6/11/2016,19:15:25,06/11/16 19:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.57,7.68,7.61,2.6,6,,24.16
6/11/2016,19:30:25,06/11/16 19:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.66,7.57,6.1,5.5,,24.05
6/11/2016,19:45:25,06/11/16 19:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.56,7.69,7.69,2.1,6.1,,24.13
6/11/2016,20:0:25,06/11/16 20:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.6,7.68,7.66,4,6.3,,24.16
6/11/2016,20:15:25,06/11/16 20:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.63,7.72,7.74,3.2,6.4,,24.35
6/11/2016,20:30:25,06/11/16 20:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.64,7.73,7.84,2.8,6.5,,24.39
6/11/2016,20:45:25,06/11/16 20:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.64,7.73,7.78,2,7,,24.38
6/11/2016,21:0:25,06/11/16 21:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.63,7.74,7.83,2.1,5.7,,24.42
6/11/2016,21:15:25,06/11/16 21:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.63,7.73,7.76,2,6.1,,24.33
6/11/2016,21:30:25,06/11/16 21:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.63,7.67,7.5,2.1,5.6,,24.03
6/11/2016,21:45:25,06/11/16 21:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.72,7.68,7.26,1.8,4.2,,23.86
6/11/2016,22:0:25,06/11/16 22:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.62,7.72,7.67,2.1,4.6,,24.24
6/11/2016,22:15:25,06/11/16 22:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.6,7.68,7.44,2,4.8,,24.08
6/11/2016,22:30:25,06/11/16 22:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.65,7.64,7.27,1.4,3.4,,23.66
6/11/2016,22:45:25,06/11/16 22:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.59,7.68,7.42,0.6,3.3,,23.71
6/11/2016,23:0:26,06/11/16 23:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.7,7.65,7.25,0.8,2.7,,23.26
6/11/2016,23:15:25,06/11/16 23:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.76,7.63,7.09,0,3.1,,23.12
6/11/2016,23:30:26,06/11/16 23:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.79,7.64,7.01,-0.1,4.1,,23.01
6/11/2016,23:45:25,06/11/16 23:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.83,7.64,7.01,0,4.6,,22.9
6/12/2016,0:0:25,06/12/16 00:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.62,6.94,0.1,4.7,,22.75
6/12/2016,0:15:26,06/12/16 00:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.63,6.99,0,4.7,,22.65
6/12/2016,0:30:26,06/12/16 00:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.9,7.65,7.05,0.2,9.8,,22.43
6/12/2016,0:45:26,06/12/16 00:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.98,7.59,6.79,-0.5,5.3,,22.02
6/12/2016,1:0:26,06/12/16 01:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.95,7.64,6.99,0.1,12.5,,22.09
6/12/2016,1:15:26,06/12/16 01:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.94,7.6,6.83,-0.5,5.2,,22.07
6/12/2016,1:30:26,06/12/16 01:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.87,7.6,6.8,-0.4,4.9,,22.53
6/12/2016,1:45:26,06/12/16 01:45, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.89,7.61,6.84,-0.4,4.6,,22.38
6/12/2016,2:0:25,06/12/16 02:00, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.88,7.62,7,-0.6,3.9,,22.36
6/12/2016,2:15:25,06/12/16 02:15, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.89,7.6,6.91,-0.7,3.2,,22.36
6/12/2016,2:30:26,06/12/16 02:30, Chesapeake Bay Segment 3 - Sandy Point South Beach,BS,,10.86,7.61,6.93,-0.7,3,,22.3
