MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	ISM	M1	DO		8	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			0.5	M 	ISM	M1	DO		7.7	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			1	M 	ISM	M1	DO		7.7	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			2	M 	ISM	M1	DO		7.5	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			3	M 	ISM	M1	DO		7.4	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			5	M 	ISM	M1	DO		6	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			7	M 	ISM	M1	DO		4.2	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			9	M 	ISM	M1	DO		2.8	MG/L	F01 						38.64618	-76.42127
CB4.2C	419955	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/26/16	10:52:00	27.5			11	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	19	M 	ISM	M1	DO		0.28	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	21	M 	ISM	M1	DO		0.29	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	23	M 	ISM	M1	DO		0.29	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	25	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	8	M 	ISM	M1	DO		4.4	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	9	M 	ISM	M1	DO		3.6	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	10	M 	ISM	M1	DO		2.1	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	11	M 	ISM	M1	DO		0.81	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	12	M 	ISM	M1	DO		0.49	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	13	M 	ISM	M1	DO		0.29	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	15	M 	ISM	M1	DO		0.27	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	17	M 	ISM	M1	DO		0.27	MG/L	F01 						38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	ISM	M1	DO		7.4	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	ISM	M1	DO		5.8	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	ISM	M1	DO		0.38	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	ISM	M1	DO		0.29	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	1	M 	ISM	M1	DO		7.2	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	2	M 	ISM	M1	DO		7.1	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	3	M 	ISM	M1	DO		6.7	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	5	M 	ISM	M1	DO		6.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	7	M 	ISM	M1	DO		6.2	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	10	M 	ISM	M1	DO		3.6	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	11	M 	ISM	M1	DO		2	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	12	M 	ISM	M1	DO		0.91	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	13	M 	ISM	M1	DO		0.66	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	14	M 	ISM	M1	DO		0.51	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	15	M 	ISM	M1	DO		0.39	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	16	M 	ISM	M1	DO		0.33	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	17	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	18	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	19	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	21	M 	ISM	M1	DO		0.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	23	M 	ISM	M1	DO		0.32	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	25	M 	ISM	M1	DO		0.34	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	ISM	M1	DO		7.3	MG/L	F01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	D	S1	DON		0.3149	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	D	S1	DON		0.3098	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	D	S1	DON		0.2801	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	D	S1	DON		0.3025	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	14	BP	D	S1	DON		0.3015	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	D	S1	DON		0.3492	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	6	AP	D	S1	DON		0.2877	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	26	B 	D	S1	DON		0.3019	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	4	AP	D	S1	DON		0.3063	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	26	B 	D	S1	DON		0.2943	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12	BP	D	S1	DON		0.3061	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	D	S1	DON		0.3073	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0.5	S 	D	S1	DON		0.2737	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	7	AP	D	S1	DON		0.2888	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	27	B 	D	S1	DON		0.3192	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	25	BP	D	S1	DON		0.3124	MG/L	D02 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	25	BP	D	S1	DOP		0.0147	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	27	B 	D	S1	DOP		0.0098	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	7	AP	D	S1	DOP		0.0058	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0.5	S 	D	S1	DOP		0.0057	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	D	S1	DOP		0.0104	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12	BP	D	S1	DOP		0.0099	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	26	B 	D	S1	DOP		0.0213	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	4	AP	D	S1	DOP		0.0085	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	26	B 	D	S1	DOP		0.0229	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	6	AP	D	S1	DOP		0.0097	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	D	S1	DOP		0.0119	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	14	BP	D	S1	DOP		0.0195	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	D	S1	DOP		0.0163	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	D	S1	DOP		0.0249	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	D	S1	DOP		0.0275	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	D	S1	DOP		0.0171	MG/L	D01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0	S 	ISM	M1	KD		0.8265	1/M	D01 						38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0	S 	ISM	M1	KD		1.4377	1/M	D01 						38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0	S 	ISM	M1	KD		0.9596	1/M	D01 						38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0	S 	ISM	M1	KD		0.9426	1/M	D01 						38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12			FS_AVG	NH4F		0.062	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	14	BP	D	S1	NH4F		0.134	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	D	S1	NH4F		0.009	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	6	AP	D	S1	NH4F		0.005	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	26	B 	D	S1	NH4F		0.232	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	D	S1	NH4F		0.004	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	D	S1	NH4F		0.069	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	D	S1	NH4F		0.059	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	D	S1	NH4F		0.005	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	4	AP	D	S1	NH4F		0.009	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	26	B 	D	S1	NH4F		0.137	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12	BP	D	S1	NH4F		0.062	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	D	S1	NH4F		0.008	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0.5	S 	D	S1	NH4F		0.005	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	7	AP	D	S1	NH4F		0.008	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	27	B 	D	S1	NH4F		0.143	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	25	BP	D	S1	NH4F		0.151	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	25	BP	D	S1	NO23F		0.0166	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	27	B 	D	S1	NO23F		0.0178	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	7	AP	D	S1	NO23F		0.0032	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0.5	S 	D	S1	NO23F		0.0013	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	D	S1	NO23F		0.0047	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12	BP	D	S1	NO23F		0.0119	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	26	B 	D	S1	NO23F		0.0187	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	4	AP	D	S1	NO23F		0.0047	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	D	S1	NO23F		0.0025	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	D	S1	NO23F		0.0009	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	D	S1	NO23F		0.0012	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	D	S1	NO23F		0.0011	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	26	B 	D	S1	NO23F		0.0061	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	6	AP	D	S1	NO23F		0.0073	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	D	S1	NO23F		0.0018	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	14	BP	D	S1	NO23F		0.0045	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	14	BP	D	S1	NO2F		0.0033	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	0.5	S 	D	S1	NO2F		0.0012	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	6	AP	D	S1	NO2F		0.0026	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421712	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/9/16	11:42:00	27.5	7.5	12.5	26	B 	D	S1	NO2F		0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12			FS_AVG	NO2F		0.0049	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	0.5	S 	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	26	B 	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	20	BP	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	421713	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	8/30/16	11:10:00	27	10.5	18.5	9	AP	D	S1	NO2F		0.0011	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	4	AP	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	26	B 	D	S1	NO2F		0.0139	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	12	BP	D	S1	NO2F		0.0049	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419954	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	7/12/16	11:46:00	27.5	5.5	10.5	0.5	S 	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
CB4.2C	419911	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB4.2C	6/28/16	11:16:00	28	8.5	23.5	0.5	S 	D	S1	NO2F	<	0.0007	MG/L	L01 	CBL					38.64618	-76.42127
