MonitoringStation	EventId	Cruise	Program	Project	Agency	Source	Station	SampleDate	SampleTime	TotalDepth	UpperPycnocline	LowerPycnocline	Depth	Layer	SampleType	SampleReplicateType	Parameter	Qualifier	MeasureValue	Unit	Method	Lab	Problem	PrecisionPC	BiasPC	Details	Latitude	Longitude
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	7	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	6	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	5	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	4	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	3	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	1	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	11	BP	ISM	M1	WTEMP		27.40000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	13	B 	ISM	M1	WTEMP		27.30000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			9	M 	ISM	M1	WTEMP		28.30000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			11	M 	ISM	M1	WTEMP		28.20000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			13	M 	ISM	M1	WTEMP		28.10000	DEG C	F01 						39.24950	-76.24050
CB3.1	421696	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/10/2016	09:22:00	14	3.50	9.50	2	AP	ISM	M1	WTEMP		27.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			2	M 	ISM	M1	WTEMP		29.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			3	M 	ISM	M1	WTEMP		29.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			5	M 	ISM	M1	WTEMP		28.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			7	M 	ISM	M1	WTEMP		28.40000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	0.5	S 	ISM	M1	WTEMP		27.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	12	M 	ISM	M1	WTEMP		25.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			0.5	M 	ISM	M1	WTEMP		29.20000	DEG C	F01 						39.24950	-76.24050
CB3.1	419939	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/27/2016	09:27:00	14			1	M 	ISM	M1	WTEMP		29.10000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	11	M 	ISM	M1	WTEMP		25.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	10	M 	ISM	M1	WTEMP		25.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	9	M 	ISM	M1	WTEMP		25.20000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	7	M 	ISM	M1	WTEMP		25.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	0.5	S 	ISM	M1	WTEMP		25.10000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	11	M 	ISM	M1	WTEMP		24.10000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	10	M 	ISM	M1	WTEMP		24.20000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	9	M 	ISM	M1	WTEMP		24.30000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	8	M 	ISM	M1	WTEMP		24.30000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	7	M 	ISM	M1	WTEMP		24.40000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	6	M 	ISM	M1	WTEMP		24.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	6	M 	ISM	M1	WTEMP		25.90000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	5	M 	ISM	M1	WTEMP		26.10000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	4	M 	ISM	M1	WTEMP		26.40000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	2	M 	ISM	M1	WTEMP		26.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	1	M 	ISM	M1	WTEMP		26.80000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	8	BP	ISM	M1	WTEMP		25.30000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	13	B 	ISM	M1	WTEMP		24.80000	DEG C	F01 						39.24950	-76.24050
CB3.1	419938	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.1	7/13/2016	09:26:00	14	4.50	6.50	3	AP	ISM	M1	WTEMP		26.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	5	M 	ISM	M1	WTEMP		24.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	3	M 	ISM	M1	WTEMP		24.80000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	2	M 	ISM	M1	WTEMP		24.90000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	4	BP	ISM	M1	WTEMP		24.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	12	B 	ISM	M1	WTEMP		24.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	419895	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.1	6/29/2016	09:24:00	13.5	2.50	2.50	1	AP	ISM	M1	WTEMP		25.00000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	0.5	S 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	12	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	11	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	10	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	9	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	8	M 	ISM	M1	WTEMP		27.60000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	6	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	5	M 	ISM	M1	WTEMP		27.80000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	4	M 	ISM	M1	WTEMP		27.90000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	3	M 	ISM	M1	WTEMP		27.70000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	1	M 	ISM	M1	WTEMP		27.50000	DEG C	F01 						39.24950	-76.24050
CB3.1	421697	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.1	8/31/2016	09:23:00	14	3.50	5.50	7	BP	ISM	M1	WTEMP		27.70000	DEG C	F01 						39.24950	-76.24050
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	6	AP	D	S1	CHLA		3.41800	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	10	B 	D	S1	CHLA		1.92200	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	9	BP	D	S1	CHLA		2.56300	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	0.5	S 	D	S1	CHLA		12.17500	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	6	AP	D	S1	CHLA		9.39800	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	10	B 	D	S1	CHLA		0.64100	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	9	BP	D	S1	CHLA		0.64100	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	0.5	S 	D	S1	CHLA		15.16600	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	1	AP	D	S1	CHLA		11.29000	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	10	B 	D	S1	CHLA		3.20400	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	9	BP	D	S1	CHLA		3.20400	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	0.5	S 	D	S1	CHLA		10.98500	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	1	AP	D	S1	CHLA		11.96200	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	12	B 	D	S1	CHLA		2.56300	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	8	BP	D	S1	CHLA		3.84500	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	0.5	S 	D	S1	CHLA		17.72900	UG/L	L01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	0.5	S 	D	S1	DIN		0.12900	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	8	BP	D	S1	DIN		0.16100	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	12	B 	D	S1	DIN		0.20600	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421699	BAY679	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/31/2016	08:47:00	13	2.50	6.50	1	AP	D	S1	DIN		0.12900	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	0.5	S 	D	S1	DIN		0.15110	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	9	BP	D	S1	DIN		0.30300	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	10	B 	D	S1	DIN		0.23500	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	1	AP	D	S1	DIN		0.16100	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	0.5	S 	D	S1	DIN		0.01590	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	9	BP	D	S1	DIN		0.10260	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	10	B 	D	S1	DIN		0.13020	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	6	AP	D	S1	DIN		0.01680	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	0.5	S 	D	S1	DIN		0.19300	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	9	BP	D	S1	DIN		0.27730	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	10	B 	D	S1	DIN		0.28680	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	6	AP	D	S1	DIN		0.18830	MG/L	D01 	CBL					39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	6	AP	ISM	M1	DO		5.00000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	10	B 	ISM	M1	DO		1.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	9	BP	ISM	M1	DO		1.90000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	1	M 	ISM	M1	DO		6.70000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	0.5	S 	ISM	M1	DO		6.90000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	7	M 	ISM	M1	DO		4.90000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	8	M 	ISM	M1	DO		2.40000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	2	M 	ISM	M1	DO		6.30000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	3	M 	ISM	M1	DO		6.10000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	4	M 	ISM	M1	DO		5.80000	MG/L	F01 						39.16369	-76.30631
CB3.2	419897	BAY675	TWQM	MAIN	MDDNR	MDDNR	CB3.2	6/29/2016	08:45:00	11	7.50	7.50	5	M 	ISM	M1	DO		5.60000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	6	AP	ISM	M1	DO		5.10000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	10	B 	ISM	M1	DO		0.29000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	9	BP	ISM	M1	DO		0.26000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	1	M 	ISM	M1	DO		6.50000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	2	M 	ISM	M1	DO		6.40000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	3	M 	ISM	M1	DO		6.60000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	4	M 	ISM	M1	DO		6.80000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	5	M 	ISM	M1	DO		6.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			5	M 	ISM	M1	DO		4.70000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			7	M 	ISM	M1	DO		3.50000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			9	M 	ISM	M1	DO		1.60000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			11	M 	ISM	M1	DO		1.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	7	M 	ISM	M1	DO		3.00000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	8	M 	ISM	M1	DO		0.24000	MG/L	F01 						39.16369	-76.30631
CB3.2	419940	BAY676	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/13/2016	08:46:00	11.5	7.50	7.50	0.5	S 	ISM	M1	DO		6.80000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			0.5	M 	ISM	M1	DO		6.70000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			1	M 	ISM	M1	DO		6.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			2	M 	ISM	M1	DO		6.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	419941	BAY677	TWQM	MAIN	MDDNR	MDDNR	CB3.2	7/27/2016	08:50:00	12.5			3	M 	ISM	M1	DO		6.00000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	1	AP	ISM	M1	DO		6.00000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	10	B 	ISM	M1	DO		1.20000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	9	BP	ISM	M1	DO		1.60000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	2	M 	ISM	M1	DO		5.90000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	3	M 	ISM	M1	DO		6.10000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	4	M 	ISM	M1	DO		6.30000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	5	M 	ISM	M1	DO		5.30000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	6	M 	ISM	M1	DO		5.10000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	7	M 	ISM	M1	DO		4.40000	MG/L	F01 						39.16369	-76.30631
CB3.2	421698	BAY678	TWQM	MAIN	MDDNR	MDDNR	CB3.2	8/10/2016	08:42:00	11.5	2.50	7.50	8	M 	ISM	M1	DO		2.00000	MG/L	F01 						39.16369	-76.30631
